id	sha256	cache	filename	group	realm	mode	slug	mode_source	records	captured	path	locale	build	header_hex	parser_revision
661	f212ac272bb38abdecba5d4a57d5990614eb8f3970d0ca03b800887c42135629	pagetextcache	pagetextcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	19	2026-08-27	sources/661/f212ac272bb38abdecba5d4a57d5990614eb8f3970d0ca03b800887c42135629.wdb	enUS	12340		
662	fdac701ba1799e6ccb121b9d6c3e2b86b10eda3cccc50f0787120c0824fec183	questcache	questcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	846	2026-08-27	sources/662/fdac701ba1799e6ccb121b9d6c3e2b86b10eda3cccc50f0787120c0824fec183.wdb	enUS	12340		
663	e73d3dd16985f7291374cfef1e753fa8af444e91e791d38a30aaa25dbcdba6f2	creaturecache	creaturecache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	27	2026-09-09	sources/663/e73d3dd16985f7291374cfef1e753fa8af444e91e791d38a30aaa25dbcdba6f2.wdb	enUS	12340	424f4d573430000053556e656c0000000100000000000000	2026-09-11.2
664	7ac9b5d78285e431cde60e912a276323f88bec85219becb3b3e769c87dbbf86b	gameobjectcache	gameobjectcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	45	2026-09-09	sources/664/7ac9b5d78285e431cde60e912a276323f88bec85219becb3b3e769c87dbbf86b.wdb	enUS	12340	424f47573430000053556e65a00000000100000000000000	2026-09-11.2
665	9d44ae428a251372a23c6146a659ba02b1cdd4bc83cb98192d08269d92ec3e25	itemcache	itemcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	30	2026-09-09	sources/665/9d44ae428a251372a23c6146a659ba02b1cdd4bc83cb98192d08269d92ec3e25.wdb	enUS	12340	424449573430000053556e65040200000500000000000000	2026-09-11.2
666	7966a79edfdac155f553da53b987afe15a8d001bd32670bbdf5ba3a8aa8f81ca	itemnamecache	itemnamecache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-09	sources/666/7966a79edfdac155f553da53b987afe15a8d001bd32670bbdf5ba3a8aa8f81ca.wdb	enUS	12340		2026-09-11.2
667	7a07985b8a26b0968e139995934e675342068fbefa4cc8625666a1b4a004b2d6	itemtextcache	itemtextcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-09	sources/667/7a07985b8a26b0968e139995934e675342068fbefa4cc8625666a1b4a004b2d6.wdb	enUS	12340		2026-09-11.2
668	e64550fd0c90b8c6f8e9961d047ae934f28371beffe964196bc6992248a9b324	npccache	npccache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-09	sources/668/e64550fd0c90b8c6f8e9961d047ae934f28371beffe964196bc6992248a9b324.wdb	enUS	12340		2026-09-11.2
669	17cf81aa01323f25f195858f7396872ce21759d58c16e2bb604d6fefbef19c5c	pagetextcache	pagetextcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-09	sources/669/17cf81aa01323f25f195858f7396872ce21759d58c16e2bb604d6fefbef19c5c.wdb	enUS	12340		2026-09-11.2
670	dcb23464c587a03970db76944fac3ed7a5221132c3fbd996f3b08add88c93bfb	questcache	questcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	3	2026-09-09	sources/670/dcb23464c587a03970db76944fac3ed7a5221132c3fbd996f3b08add88c93bfb.wdb	enUS	12340	545351573430000053556e65e42800000300000000000000	2026-09-11.2
671	ecefc6e410b8a2b0e1416e6947cb195c4bef83b807cc065728b19a3e226be029	wowcache	wowcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-09	sources/671/ecefc6e410b8a2b0e1416e6947cb195c4bef83b807cc065728b19a3e226be029.wdb	enUS	12340		2026-09-11.2
672	562d376584e038b2370ca85ba051ce14c92e850a9085342a62c06d980f07162f	creaturecache	creaturecache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	1	2026-09-04	sources/672/562d376584e038b2370ca85ba051ce14c92e850a9085342a62c06d980f07162f.wdb	enUS	12340	424f4d573430000053556e656c000000010000006f4a986a	2026-09-11.2
673	3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe	gameobjectcache	gameobjectcache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/673/3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe.wdb	enUS	12340		2026-09-11.2
674	37ba765a88946c294edb6a6a9e1a5e1d254eee771baf1cf94994fefc04233cd0	itemcache	itemcache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	2	2026-09-04	sources/674/37ba765a88946c294edb6a6a9e1a5e1d254eee771baf1cf94994fefc04233cd0.wdb	enUS	12340	424449573430000053556e6504020000050000006f4a986a	2026-09-11.2
675	bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9	itemnamecache	itemnamecache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/675/bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9.wdb	enUS	12340		2026-09-11.2
676	b8a610ce6505f07d78657874e0bd0734ac92e824df3038d9063d177ae773cef3	itemtextcache	itemtextcache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/676/b8a610ce6505f07d78657874e0bd0734ac92e824df3038d9063d177ae773cef3.wdb	enUS	12340		2026-09-11.2
677	da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7	npccache	npccache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/677/da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7.wdb	enUS	12340		2026-09-11.2
678	af6620ee3c0f2052f652cd84bae60ebc10321568da0caedf8bf2dc8aad336df9	pagetextcache	pagetextcache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/678/af6620ee3c0f2052f652cd84bae60ebc10321568da0caedf8bf2dc8aad336df9.wdb	enUS	12340		2026-09-11.2
679	23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8	questcache	questcache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/679/23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8.wdb	enUS	12340		2026-09-11.2
680	0300fa94cc7e8356558b3b6475bc06175aab8d26dcb088490a62ca492c2a621a	wowcache	wowcache.wdb	Bronzebeard - Warcraft Reborn	Bronzebeard	Warcraft Reborn	warcraft-reborn	modes.json	0	2026-09-04	sources/680/0300fa94cc7e8356558b3b6475bc06175aab8d26dcb088490a62ca492c2a621a.wdb	enUS	12340		2026-09-11.2
681	2e0e44d0df0a81c81c3601456fd3375ef1bfcf5a190adb72a4f4f821c3183ecb	creaturecache	creaturecache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	24	2026-09-09	sources/681/2e0e44d0df0a81c81c3601456fd3375ef1bfcf5a190adb72a4f4f821c3183ecb.wdb	enUS	12340	424f4d573430000053556e656c0000000100000011000000	2026-09-11.2
682	3fc4219b6f714436cc57bd55d0c212ffed0d8cd470442b89a10ab1f03f353fb5	gameobjectcache	gameobjectcache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	2	2026-09-09	sources/682/3fc4219b6f714436cc57bd55d0c212ffed0d8cd470442b89a10ab1f03f353fb5.wdb	enUS	12340	424f47573430000053556e65a00000000100000011000000	2026-09-11.2
683	c6b8504ba1e4a4cfe32516eb5d922a47196e552eb0a5d53c3bae2583ec6bccda	itemcache	itemcache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	68	2026-09-09	sources/683/c6b8504ba1e4a4cfe32516eb5d922a47196e552eb0a5d53c3bae2583ec6bccda.wdb	enUS	12340	424449573430000053556e65040200000500000011000000	2026-09-11.2
684	8a7a161de5b88da643a31755c6eaf00c45821ed52d0a44f92b3b89fb404e251a	itemnamecache	itemnamecache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/684/8a7a161de5b88da643a31755c6eaf00c45821ed52d0a44f92b3b89fb404e251a.wdb	enUS	12340		2026-09-11.2
685	f35fa9b790a062b4f78f43ed456e3bcfa7bd28bb2863d0f66fce777bafbc5b83	itemtextcache	itemtextcache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/685/f35fa9b790a062b4f78f43ed456e3bcfa7bd28bb2863d0f66fce777bafbc5b83.wdb	enUS	12340		2026-09-11.2
686	2dab647bbb944ea3a5f5281dae7eeb61ea6515d5e10f3e0ca1da1d9d3f60194e	npccache	npccache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	1	2026-09-09	sources/686/2dab647bbb944ea3a5f5281dae7eeb61ea6515d5e10f3e0ca1da1d9d3f60194e.wdb	enUS	12340	43504e573430000053556e65400100000100000011000000	2026-09-11.2
687	64883da7da207fee7333736e665b2c04d993471f70e18c47464fabe4576843e2	pagetextcache	pagetextcache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/687/64883da7da207fee7333736e665b2c04d993471f70e18c47464fabe4576843e2.wdb	enUS	12340		2026-09-11.2
688	117f72c66c99d15d747a198bb34f2e12f19e6f2e154a65aca2d782dc42e7103d	questcache	questcache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	1	2026-09-09	sources/688/117f72c66c99d15d747a198bb34f2e12f19e6f2e154a65aca2d782dc42e7103d.wdb	enUS	12340	545351573430000053556e65e42800000300000011000000	2026-09-11.2
689	5105a782bd2ea8f696d2a8977dd2d3ffbe553fc0ec93ab44a28ea231bc842c2b	wowcache	wowcache.wdb	Conquest of Azeroth		Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/689/5105a782bd2ea8f696d2a8977dd2d3ffbe553fc0ec93ab44a28ea231bc842c2b.wdb	enUS	12340		2026-09-11.2
690	ea5a41281628e830b0cf5ac53307bde4146828d6326dfaff49932765868480f2	creaturecache	creaturecache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	24	2026-09-09	sources/690/ea5a41281628e830b0cf5ac53307bde4146828d6326dfaff49932765868480f2.wdb	enUS	12340	424f4d573430000053556e656c0000000100000011000000	2026-09-11.2
691	2237d122b43df31ad03b9b5ef459329ac317eae7654beba48facea58a63e5fdb	gameobjectcache	gameobjectcache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	2	2026-09-09	sources/691/2237d122b43df31ad03b9b5ef459329ac317eae7654beba48facea58a63e5fdb.wdb	enUS	12340	424f47573430000053556e65a00000000100000011000000	2026-09-11.2
692	397e79a568d44150b328af98360817cf8930693b01954239f6634694a2fadfca	itemcache	itemcache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	61	2026-09-09	sources/692/397e79a568d44150b328af98360817cf8930693b01954239f6634694a2fadfca.wdb	enUS	12340	424449573430000053556e65040200000500000011000000	2026-09-11.2
693	8a7a161de5b88da643a31755c6eaf00c45821ed52d0a44f92b3b89fb404e251a	itemnamecache	itemnamecache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/693/8a7a161de5b88da643a31755c6eaf00c45821ed52d0a44f92b3b89fb404e251a.wdb	enUS	12340		2026-09-11.2
694	f35fa9b790a062b4f78f43ed456e3bcfa7bd28bb2863d0f66fce777bafbc5b83	itemtextcache	itemtextcache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/694/f35fa9b790a062b4f78f43ed456e3bcfa7bd28bb2863d0f66fce777bafbc5b83.wdb	enUS	12340		2026-09-11.2
695	05118dd45b61b5cacf0e6d94d73d3d7f9097222a762db605bcf3cc6579828b60	npccache	npccache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/695/05118dd45b61b5cacf0e6d94d73d3d7f9097222a762db605bcf3cc6579828b60.wdb	enUS	12340		2026-09-11.2
696	64883da7da207fee7333736e665b2c04d993471f70e18c47464fabe4576843e2	pagetextcache	pagetextcache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/696/64883da7da207fee7333736e665b2c04d993471f70e18c47464fabe4576843e2.wdb	enUS	12340		2026-09-11.2
697	294a48b779282435f167c1108d9c55b3b8b951ae17af120abaf801883aa810fd	questcache	questcache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/697/294a48b779282435f167c1108d9c55b3b8b951ae17af120abaf801883aa810fd.wdb	enUS	12340		2026-09-11.2
698	5105a782bd2ea8f696d2a8977dd2d3ffbe553fc0ec93ab44a28ea231bc842c2b	wowcache	wowcache.wdb	Rexxar - Conquest of Azeroth	Rexxar	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-09	sources/698/5105a782bd2ea8f696d2a8977dd2d3ffbe553fc0ec93ab44a28ea231bc842c2b.wdb	enUS	12340		2026-09-11.2
699	03d39d2789d84c8b7fca731ff342e2a3336dbfc8d0c783be96cd63f7e0f38652	creaturecache	creaturecache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	885	2026-09-08	sources/699/03d39d2789d84c8b7fca731ff342e2a3336dbfc8d0c783be96cd63f7e0f38652.wdb	enUS	12340	424f4d573430000053556e656c000000010000006f60736a	2026-09-11.2
700	4996fb8ac24ece0d154131c11a3fbce7fa61edb3b72610a14fd22108def3e118	gameobjectcache	gameobjectcache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	574	2026-09-08	sources/700/4996fb8ac24ece0d154131c11a3fbce7fa61edb3b72610a14fd22108def3e118.wdb	enUS	12340	424f47573430000053556e65a0000000010000006f60736a	2026-09-11.2
701	a70b59487e3277acf7feeed64fffc5028bf23004c09df0539e0e152337be7e4a	itemcache	itemcache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	5120	2026-09-08	sources/701/a70b59487e3277acf7feeed64fffc5028bf23004c09df0539e0e152337be7e4a.wdb	enUS	12340	424449573430000053556e6504020000050000006f60736a	2026-09-11.2
702	cab2bb1c58ddbd0e649c90a5df4cc43c9c560a167fcc1aa6280f4ecf3a4862bd	itemnamecache	itemnamecache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	10	2026-09-08	sources/702/cab2bb1c58ddbd0e649c90a5df4cc43c9c560a167fcc1aa6280f4ecf3a4862bd.wdb	enUS	12340	42444e573430000053556e6508000000010000006f60736a	2026-09-11.2
703	5ccd1f216a6da5b7b467bcf668c43956d42a32661e0670e1408e98afb1219108	(non-standard)	itemstatcache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	0	2026-09-04	sources/703/5ccd1f216a6da5b7b467bcf668c43956d42a32661e0670e1408e98afb1219108.wdb	unknown	1788365423		2026-09-11.2
704	737b75ab0e145cbed272fe988a823128d96e73fbd5b1c88c3b5b688faeeda4f5	npccache	npccache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	24	2026-09-08	sources/704/737b75ab0e145cbed272fe988a823128d96e73fbd5b1c88c3b5b688faeeda4f5.wdb	enUS	12340	43504e573430000053556e6540010000010000006f60736a	2026-09-11.2
705	871c97aeaea4a55f672fcaef77b18d0cfd3ab45005d3244f42f03f52b5488c71	questcache	questcache.wdb	Vol'jin - Conquest of Azeroth	Vol'jin	Conquest of Azeroth	conquest-of-azeroth	modes.json	183	2026-09-08	sources/705/871c97aeaea4a55f672fcaef77b18d0cfd3ab45005d3244f42f03f52b5488c71.wdb	enUS	12340	545351573430000053556e65e4280000030000006f60736a	2026-09-11.2
706	2e0e44d0df0a81c81c3601456fd3375ef1bfcf5a190adb72a4f4f821c3183ecb	creaturecache	creaturecache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	24	2026-09-09	sources/706/2e0e44d0df0a81c81c3601456fd3375ef1bfcf5a190adb72a4f4f821c3183ecb.wdb	enUS	12340		
707	3fc4219b6f714436cc57bd55d0c212ffed0d8cd470442b89a10ab1f03f353fb5	gameobjectcache	gameobjectcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	2	2026-09-09	sources/707/3fc4219b6f714436cc57bd55d0c212ffed0d8cd470442b89a10ab1f03f353fb5.wdb	enUS	12340		
708	bf088ff6ba413301c0775c47549eee56c953fc6ba95e8b1068ba69312dabf47e	itemcache	itemcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	65	2026-09-09	sources/708/bf088ff6ba413301c0775c47549eee56c953fc6ba95e8b1068ba69312dabf47e.wdb	enUS	12340		
709	8a7a161de5b88da643a31755c6eaf00c45821ed52d0a44f92b3b89fb404e251a	itemnamecache	itemnamecache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	0	2026-09-09	sources/709/8a7a161de5b88da643a31755c6eaf00c45821ed52d0a44f92b3b89fb404e251a.wdb	enUS	12340		
710	f35fa9b790a062b4f78f43ed456e3bcfa7bd28bb2863d0f66fce777bafbc5b83	itemtextcache	itemtextcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	0	2026-09-09	sources/710/f35fa9b790a062b4f78f43ed456e3bcfa7bd28bb2863d0f66fce777bafbc5b83.wdb	enUS	12340		
711	05118dd45b61b5cacf0e6d94d73d3d7f9097222a762db605bcf3cc6579828b60	npccache	npccache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	0	2026-09-09	sources/711/05118dd45b61b5cacf0e6d94d73d3d7f9097222a762db605bcf3cc6579828b60.wdb	enUS	12340		
712	64883da7da207fee7333736e665b2c04d993471f70e18c47464fabe4576843e2	pagetextcache	pagetextcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	0	2026-09-09	sources/712/64883da7da207fee7333736e665b2c04d993471f70e18c47464fabe4576843e2.wdb	enUS	12340		
713	294a48b779282435f167c1108d9c55b3b8b951ae17af120abaf801883aa810fd	questcache	questcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	0	2026-09-09	sources/713/294a48b779282435f167c1108d9c55b3b8b951ae17af120abaf801883aa810fd.wdb	enUS	12340		
714	5105a782bd2ea8f696d2a8977dd2d3ffbe553fc0ec93ab44a28ea231bc842c2b	wowcache	wowcache.wdb	enUS (realm root)		conquest-of-azeroth	conquest-of-azeroth	inferred:1.000/817	0	2026-09-09	sources/714/5105a782bd2ea8f696d2a8977dd2d3ffbe553fc0ec93ab44a28ea231bc842c2b.wdb	enUS	12340		
715	23d7d0ffb47fd24edc4e77aadc4d32cf8c74b57a9ab40fd86e5ca7efa6518faa	creaturecache	creaturecache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-04	sources/715/23d7d0ffb47fd24edc4e77aadc4d32cf8c74b57a9ab40fd86e5ca7efa6518faa.wdb	enUS	12340		2026-09-11.2
716	3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe	gameobjectcache	gameobjectcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-04	sources/716/3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe.wdb	enUS	12340		2026-09-11.2
717	76a25181ddacda4e4e4350a73411d0a3cdabc990cbcc611c9be20aca5fbf4072	itemcache	itemcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-04	sources/717/76a25181ddacda4e4e4350a73411d0a3cdabc990cbcc611c9be20aca5fbf4072.wdb	enUS	12340		2026-09-11.2
718	bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9	itemnamecache	itemnamecache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-04	sources/718/bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9.wdb	enUS	12340		2026-09-11.2
719	da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7	npccache	npccache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-04	sources/719/da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7.wdb	enUS	12340		2026-09-11.2
720	23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8	questcache	questcache.wdb	Area 52 - Free-Pick	Area 52	Free-Pick	free-pick	modes.json	0	2026-09-04	sources/720/23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8.wdb	enUS	12340		2026-09-11.2
721	23d7d0ffb47fd24edc4e77aadc4d32cf8c74b57a9ab40fd86e5ca7efa6518faa	creaturecache	creaturecache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/721/23d7d0ffb47fd24edc4e77aadc4d32cf8c74b57a9ab40fd86e5ca7efa6518faa.wdb	enUS	12340		2026-09-11.2
722	3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe	gameobjectcache	gameobjectcache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/722/3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe.wdb	enUS	12340		2026-09-11.2
723	76a25181ddacda4e4e4350a73411d0a3cdabc990cbcc611c9be20aca5fbf4072	itemcache	itemcache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/723/76a25181ddacda4e4e4350a73411d0a3cdabc990cbcc611c9be20aca5fbf4072.wdb	enUS	12340		2026-09-11.2
724	bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9	itemnamecache	itemnamecache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/724/bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9.wdb	enUS	12340		2026-09-11.2
725	b8a610ce6505f07d78657874e0bd0734ac92e824df3038d9063d177ae773cef3	itemtextcache	itemtextcache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/725/b8a610ce6505f07d78657874e0bd0734ac92e824df3038d9063d177ae773cef3.wdb	enUS	12340		2026-09-11.2
726	da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7	npccache	npccache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/726/da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7.wdb	enUS	12340		2026-09-11.2
727	af6620ee3c0f2052f652cd84bae60ebc10321568da0caedf8bf2dc8aad336df9	pagetextcache	pagetextcache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/727/af6620ee3c0f2052f652cd84bae60ebc10321568da0caedf8bf2dc8aad336df9.wdb	enUS	12340		2026-09-11.2
728	23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8	questcache	questcache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/728/23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8.wdb	enUS	12340		2026-09-11.2
729	0300fa94cc7e8356558b3b6475bc06175aab8d26dcb088490a62ca492c2a621a	wowcache	wowcache.wdb	CoA PTR	CoA PTR	unknown	unknown	unknown	0	2026-09-04	sources/729/0300fa94cc7e8356558b3b6475bc06175aab8d26dcb088490a62ca492c2a621a.wdb	enUS	12340		2026-09-11.2
730	23d7d0ffb47fd24edc4e77aadc4d32cf8c74b57a9ab40fd86e5ca7efa6518faa	creaturecache	creaturecache.wdb	Dawnrise - Season 10 Freepick	Dawnrise	Season 10 Freepick	season-10-freepick	modes.json	0	2026-09-04	sources/730/23d7d0ffb47fd24edc4e77aadc4d32cf8c74b57a9ab40fd86e5ca7efa6518faa.wdb	enUS	12340		2026-09-11.2
731	3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe	gameobjectcache	gameobjectcache.wdb	Dawnrise - Season 10 Freepick	Dawnrise	Season 10 Freepick	season-10-freepick	modes.json	0	2026-09-04	sources/731/3ce9ff9b2fd5dce3499c09aff0a96017a0d1c4d55c194524ccb61a41a0c920fe.wdb	enUS	12340		2026-09-11.2
732	76a25181ddacda4e4e4350a73411d0a3cdabc990cbcc611c9be20aca5fbf4072	itemcache	itemcache.wdb	Dawnrise - Season 10 Freepick	Dawnrise	Season 10 Freepick	season-10-freepick	modes.json	0	2026-09-04	sources/732/76a25181ddacda4e4e4350a73411d0a3cdabc990cbcc611c9be20aca5fbf4072.wdb	enUS	12340		2026-09-11.2
733	bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9	itemnamecache	itemnamecache.wdb	Dawnrise - Season 10 Freepick	Dawnrise	Season 10 Freepick	season-10-freepick	modes.json	0	2026-09-04	sources/733/bbce0eced31ea84fc64167083402e03ae89476b4f3259391dfa137a5ba96aef9.wdb	enUS	12340		2026-09-11.2
734	da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7	npccache	npccache.wdb	Dawnrise - Season 10 Freepick	Dawnrise	Season 10 Freepick	season-10-freepick	modes.json	0	2026-09-04	sources/734/da68cdfcc755fa9edabe5f5b2f541fada8e7819a7e3ba6ae32d4910957b67eb7.wdb	enUS	12340		2026-09-11.2
735	23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8	questcache	questcache.wdb	Dawnrise - Season 10 Freepick	Dawnrise	Season 10 Freepick	season-10-freepick	modes.json	0	2026-09-04	sources/735/23eacf892501a8dcdbab155c58699f5fdaa8016c467ea5378b6419b9e3f1bee8.wdb	enUS	12340		2026-09-11.2
