realm	mode	node	ID	Name	Class	Tab	Type	NodeType	Quality	quality	RequiredLevel	AECost	TECost	QualityCost	essenceCost	talentCost	Spells	Anchor	Color	Column	ConnectedNodes	Distance	Flags	Group	Icon	Masteries	ParentNode	Points	PositionX	PositionY	RequiredAEInvestment	RequiredClassAEInvestment	RequiredClassPoints	RequiredClassTEInvestment	RequiredIDs	RequiredTEInvestment	RequiredTabAEInvestment	RequiredTabTEInvestment	Row	SizeX	SizeY	SpellCastReq	isAbility	isMastery	isTalent	seenBy
Darkmoon	Season 10 Wildcard	40321	40321	Ignite	Mage	Fire	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11119, "name": "Ignite"}, {"id": 11120, "name": "Ignite"}, {"id": 12846, "name": "Ignite"}, {"id": 12847, "name": "Ignite"}, {"id": 12848, "name": "Ignite"}]	TOP	TEAL	1	[]	0	0	0	Spell_Fire_Incinerate	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Fire"]
Darkmoon	Season 10 Wildcard	40322	40322	Fire Power	Mage	Fire	Talent	SpendSquare	Normal	0	40	0	1	1			[{"id": 11124, "name": "Fire Power"}, {"id": 12378, "name": "Fire Power"}, {"id": 12398, "name": "Fire Power"}]	TOP	TEAL	2	[]	0	0	0	Spell_Fire_Immolation	[]	0	1	0	0	0	0	0	0	[]	30	0	12	9	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Fire"]
Darkmoon	Season 10 Wildcard	40323	40323	Combustion	Mage	Fire	TalentAbility	SpendSquare	Epic	4	30	2	0	1			[{"id": 11129, "name": "Combustion"}]	TOP	TEAL	2	[40320]	0	2097152	0	Spell_Fire_SealOfFire	[]	0	4	0	0	28	0	40	0	[]	21	0	9	6	0	0	[]	False		False	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Fire"]
Darkmoon	Season 10 Wildcard	40324	40324	Improved Frostbolt	Mage	Frost	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11070, "name": "Improved Frostbolt"}, {"id": 12473, "name": "Improved Frostbolt"}, {"id": 16763, "name": "Improved Frostbolt"}]	TOP	TEAL	2	[]	0	0	0	Spell_Frost_FrostBolt02	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40325	40325	Frostbite	Mage	Frost	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11071, "name": "Frostbite"}, {"id": 12496, "name": "Frostbite"}, {"id": 12497, "name": "Frostbite"}]	TOP	TEAL	1	[]	0	0	0	Spell_Frost_FrostArmor	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40326	40326	Piercing Ice	Mage	Frost	Talent	SpendSquare	Normal	0	16	0	1	1			[{"id": 11151, "name": "Piercing Ice"}, {"id": 12952, "name": "Piercing Ice"}, {"id": 12953, "name": "Piercing Ice"}]	TOP	TEAL	1	[]	0	0	0	Spell_Frost_Frostbolt	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40327	40327	Ice Floes	Mage	Frost	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 31670, "name": "Ice Floes"}, {"id": 31672, "name": "Ice Floes"}, {"id": 55094, "name": "Ice Floes"}]	TOP	TEAL	3	[]	0	0	0	Spell_Frost_IceFloes	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40328	40328	Improved Blizzard	Mage	Frost	Talent	SpendSquare	Normal	0	18	0	1	1			[{"id": 11185, "name": "Improved Blizzard"}, {"id": 12487, "name": "Improved Blizzard"}, {"id": 12488, "name": "Improved Blizzard"}]	TOP	TEAL	1	[]	0	0	0	Spell_Frost_IceStorm	[]	0	1	0	0	0	0	0	0	[]	9	0	3	3	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40329	40329	Improved Cone of Cold	Mage	Frost	Talent	SpendSquare	Normal	0	16	0	1	1			[{"id": 11190, "name": "Improved Cone of Cold"}, {"id": 12489, "name": "Improved Cone of Cold"}, {"id": 12490, "name": "Improved Cone of Cold"}]	TOP	TEAL	2	[]	0	0	0	Spell_Frost_Glacier	[]	0	1	0	0	0	0	0	0	[]	15	0	6	5	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	4033	4033	Echo Fragments	Chronomancer	Time	Ability	SpendCircle	Normal		10	2	0	1			[{"id": 92120, "name": "Echo Fragments"}]	TOP	TEAL	0	[]	0	270342	0	achievement_guildperk_workingovertime	[]	0	0	10	0	0	0	0	0	[30855]	0	0	0	0	0	0	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	40330	40330	Permafrost	Mage	Frost	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11175, "name": "Permafrost"}, {"id": 12569, "name": "Permafrost"}, {"id": 12571, "name": "Permafrost"}]	TOP	TEAL	3	[]	0	0	0	Spell_Frost_Wisp	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40331	40331	Frost Channeling	Mage	Frost	Talent	SpendSquare	Normal	0	16	0	1	1			[{"id": 11160, "name": "Frost Channeling"}, {"id": 12518, "name": "Frost Channeling"}, {"id": 12519, "name": "Frost Channeling"}]	TOP	TEAL	2	[]	0	0	0	Spell_Frost_Stun	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40332	40332	Shatter	Mage	Frost	Talent	SpendSquare	Normal	0	15	0	1	1			[{"id": 11170, "name": "Shatter"}, {"id": 12982, "name": "Shatter"}, {"id": 12983, "name": "Shatter"}]	TOP	TEAL	3	[]	0	0	0	Spell_Frost_FrostShock	[]	0	1	0	0	0	0	0	0	[]	9	0	3	3	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40333	40333	Winter's Chill	Mage	Frost	Talent	SpendSquare	Normal	0	20	0	1	1			[{"id": 11180, "name": "Winter's Chill"}, {"id": 28592, "name": "Winter's Chill"}, {"id": 28593, "name": "Winter's Chill"}]	TOP	TEAL	3	[]	0	0	0	Spell_Frost_ChillingBlast	[]	0	1	0	0	0	0	0	0	[]	15	0	6	5	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40334	40334	Icy Veins	Mage	Frost	TalentAbility	SpendSquare	Epic	4	16	2	0	1			[{"id": 12472, "name": "Icy Veins"}]	TOP	TEAL	3	[]	0	0	0	Spell_Frost_ColdHearted	[]	0	4	0	0	14	0	23	0	[]	6	0	3	2	0	0	[]	False		False	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40335	40335	Frost Warding	Mage	Frost	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 11189, "name": "Frost Warding"}, {"id": 28332, "name": "Frost Warding"}]	TOP	TEAL	1	[]	0	0	0	Spell_Frost_FrostWard	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40336	40336	Ice Barrier	Mage	Frost	TalentAbility	SpendSquare	Epic	4	30	2	0	1			[{"id": 11426, "name": "Ice Barrier"}]	TOP	TEAL	2	[]	0	2097152	0	Spell_Ice_Lament	[]	0	4	0	0	28	0	40	0	[]	21	0	9	6	0	0	[]	False		False	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40337	40337	Cold Snap	Mage	Frost	TalentAbility	SpendSquare	Epic	4	22	2	0	2			[{"id": 11958, "name": "Cold Snap"}]	TOP	TEAL	2	[]	0	2097152	0	Spell_Frost_WizardMark	[]	0	4	0	0	20	0	32	0	[]	12	0	6	4	0	0	[]	False		False	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40338	40338	Ice Shards	Mage	Frost	Talent	SpendSquare	Normal	0	22	0	1	1			[{"id": 11207, "name": "Ice Shards"}, {"id": 12672, "name": "Ice Shards"}, {"id": 15047, "name": "Ice Shards"}, {"id": 815048, "name": "Ice Shards"}, {"id": 815049, "name": "Ice Shards"}]	TOP	TEAL	3	[]	0	0	0	Spell_Frost_IceShard	[]	0	1	0	0	0	0	0	0	[]	12	0	6	4	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Frost"]
Darkmoon	Season 10 Wildcard	40339	40339	Arcane Subtlety	Mage	Arcane	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11210, "name": "Arcane Subtlety"}, {"id": 12592, "name": "Arcane Subtlety"}]	TOP	TEAL	1	[]	0	0	0	Spell_Holy_DispelMagic	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	4034	4034	Crypt Plague	Necromancer	Death	Ability	SpendCircle	Normal		10	2	0	1			[{"id": 92121, "name": "Crypt Plague"}]	TOP	TEAL	0	[]	0	270342	0	Spell_Shadow_PlagueCloud	[]	0	0	10	0	0	0	0	0	[29244]	0	0	0	0	0	0	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	40340	40340	Arcane Concentration	Mage	Arcane	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11213, "name": "Arcane Concentration"}, {"id": 12574, "name": "Arcane Concentration"}, {"id": 12575, "name": "Arcane Concentration"}]	TOP	TEAL	4	[]	0	0	0	Spell_Shadow_ManaBurn	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40341	40341	Arcane Mind	Mage	Arcane	Talent	SpendSquare	Normal	0	22	0	1	1			[{"id": 11232, "name": "Arcane Mind"}, {"id": 12500, "name": "Arcane Mind"}, {"id": 12501, "name": "Arcane Mind"}]	TOP	TEAL	4	[]	0	0	0	Spell_Shadow_Charm	[]	0	1	0	0	0	0	0	0	[]	12	0	6	4	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40342	40342	Arcane Stability	Mage	Arcane	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 11237, "name": "Arcane Stability"}, {"id": 12463, "name": "Arcane Stability"}]	TOP	TEAL	3	[]	0	0	0	Spell_Nature_StarFall	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40343	40343	Spell Impact	Mage	Arcane	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 11242, "name": "Spell Impact"}, {"id": 12467, "name": "Spell Impact"}, {"id": 12469, "name": "Spell Impact"}]	TOP	TEAL	2	[]	0	0	0	Spell_Nature_WispSplode	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40344	40344	Arcane Shielding	Mage	Arcane	Talent	SpendSquare	Normal	0	18	0	1	1			[{"id": 11252, "name": "Arcane Shielding"}, {"id": 12605, "name": "Arcane Shielding"}]	TOP	TEAL	1	[]	0	0	0	Spell_Shadow_DetectLesserInvisibility	[]	0	1	0	0	0	0	0	0	[]	9	0	3	3	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40345	40345	Arcane Fortitude	Mage	Arcane	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 28574, "name": "Arcane Fortitude"}, {"id": 54658, "name": "Arcane Fortitude"}, {"id": 54659, "name": "Arcane Fortitude"}]	TOP	TEAL	1	[]	0	0	0	Spell_Arcane_ArcaneResilience	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40346	40346	Presence of Mind	Mage	Arcane	TalentAbility	SpendSquare	Epic	4	22	2	0	1			[{"id": 12043, "name": "Presence of Mind"}]	TOP	TEAL	2	[]	0	2097152	0	Spell_Nature_EnchantArmor	[]	0	4	0	0	20	0	32	0	[]	12	0	6	4	0	0	[]	False		False	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40347	40347	Arcane Power	Mage	Arcane	TalentAbility	SpendSquare	Epic	4	30	2	0	1			[{"id": 12042, "name": "Arcane Power"}]	TOP	TEAL	2	[40451]	0	2097152	0	Spell_Nature_Lightning	[]	0	4	0	0	28	0	40	0	[]	21	0	9	6	0	0	[]	False		False	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40348	40348	Improved Counterspell	Mage	Arcane	Talent	SpendSquare	Normal	0	18	0	1	1			[{"id": 11255, "name": "Improved Counterspell"}, {"id": 12598, "name": "Improved Counterspell"}]	TOP	TEAL	2	[]	0	0	0	Spell_Frost_IceShock	[]	0	1	0	0	0	0	0	0	[]	9	0	3	3	0	0	[]	False		True	["GetTalentsByClass:Mage:None", "GetTalentsByClass:Mage:Arcane"]
Darkmoon	Season 10 Wildcard	40349	40349	Deep Wounds	Warrior	Arms	Talent	SpendSquare	Normal	0	24	0	1	1			[{"id": 12834, "name": "Deep Wounds"}, {"id": 12849, "name": "Deep Wounds"}, {"id": 12867, "name": "Deep Wounds"}]	TOP	TEAL	4	[40869]	0	2097152	0	Ability_BackStab	[]	0	1	0	0	0	0	0	0	[]	15	0	6	5	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	4035	4035	Tundra Warriors	Necromancer	Rime	Ability	SpendCircle	Normal		10	2	0	1			[{"id": 92122, "name": "Tundra Warriors"}]	TOP	TEAL	0	[]	0	270342	0	WC3LichOriginal	[]	0	0	10	0	0	0	0	0	[29787]	0	0	0	0	0	0	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	40350	40350	Sword Specialization	Warrior	Arms	Talent	SpendSquare	Normal	0	20	0	1	1			[{"id": 12281, "name": "Sword Specialization"}, {"id": 12812, "name": "Sword Specialization"}, {"id": 12813, "name": "Sword Specialization"}, {"id": 12814, "name": "Sword Specialization"}, {"id": 12815, "name": "Sword Specialization"}]	TOP	TEAL	4	[]	0	0	0	INV_Sword_27	[]	0	1	0	0	0	0	0	0	[]	12	0	6	4	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40351	40351	Improved Heroic Strike	Warrior	Arms	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 12282, "name": "Improved Heroic Strike"}, {"id": 12663, "name": "Improved Heroic Strike"}, {"id": 12664, "name": "Improved Heroic Strike"}]	TOP	TEAL	1	[]	0	0	0	Ability_Rogue_Ambush	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40352	40352	Mace Specialization	Warrior	Arms	Talent	SpendSquare	Normal	5	22	0	1	1			[{"id": 12284, "name": "Mace Specialization"}, {"id": 12701, "name": "Mace Specialization"}, {"id": 12702, "name": "Mace Specialization"}, {"id": 12703, "name": "Mace Specialization"}, {"id": 12704, "name": "Mace Specialization"}]	TOP	TEAL	3	[]	0	0	0	INV_Mace_01	[]	0	1	0	0	0	0	0	0	[]	12	0	6	4	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40353	40353	Improved Charge	Warrior	Arms	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 12285, "name": "Improved Charge"}, {"id": 12697, "name": "Improved Charge"}]	TOP	TEAL	1	[]	0	0	0	Ability_Warrior_Charge	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40354	40354	Improved Rend	Warrior	Arms	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 12286, "name": "Improved Rend"}, {"id": 12658, "name": "Improved Rend"}]	TOP	TEAL	3	[]	0	0	0	Ability_Gouge	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40355	40355	Tactical Mastery	Warrior	Arms	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 12295, "name": "Tactical Mastery"}, {"id": 12676, "name": "Tactical Mastery"}, {"id": 12677, "name": "Tactical Mastery"}]	TOP	TEAL	3	[]	0	0	0	Spell_Nature_EnchantArmor	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40356	40356	Improved Hamstring	Warrior	Arms	Talent	SpendSquare	Normal	0	16	0	1	1			[{"id": 12289, "name": "Improved Hamstring"}, {"id": 12668, "name": "Improved Hamstring"}, {"id": 23695, "name": "Improved Hamstring"}]	TOP	TEAL	4	[]	0	0	0	Ability_ShockWave	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40357	40357	Deflection	Warrior	Arms	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 16462, "name": "Deflection"}, {"id": 16463, "name": "Deflection"}, {"id": 16464, "name": "Deflection"}]	TOP	TEAL	2	[]	0	0	0	Ability_Parry	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40358	40358	Improved Overpower	Warrior	Arms	Talent	SpendSquare	Normal	0	16	0	1	1			[{"id": 12290, "name": "Improved Overpower"}, {"id": 12963, "name": "Improved Overpower"}]	TOP	TEAL	1	[]	0	0	0	INV_Sword_05	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40359	40359	Poleaxe Specialization	Warrior	Arms	Talent	SpendSquare	Normal	4	22	0	1	1			[{"id": 12700, "name": "Poleaxe Specialization"}, {"id": 12781, "name": "Poleaxe Specialization"}, {"id": 12783, "name": "Poleaxe Specialization"}, {"id": 12784, "name": "Poleaxe Specialization"}, {"id": 12785, "name": "Poleaxe Specialization"}]	TOP	TEAL	1	[]	0	0	0	INV_Axe_06	[]	0	1	0	0	0	0	0	0	[]	12	0	6	4	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	4036	4036	Summoning Adept	Necromancer	Animation	Ability	SpendCircle	Normal		10	2	0	1			[{"id": 92123, "name": "Summoning Adept"}]	TOP	TEAL	0	[]	0	270342	0	_Undead_03	[]	0	0	10	0	0	0	0	0	[29364]	0	0	0	0	0	0	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	40360	40360	Sweeping Strikes	Warrior	Arms	TalentAbility	SpendSquare	Epic	4	22	2	0	1			[{"id": 12328, "name": "Sweeping Strikes"}]	TOP	TEAL	2	[]	0	2097152	0	Ability_Rogue_SliceDice	[]	0	4	0	0	20	0	32	0	[]	12	0	6	4	0	0	[]	False		False	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40361	40361	Weapon Mastery	Warrior	Arms	Talent	SpendSquare	Normal	0	24	0	1	1			[{"id": 20504, "name": "Weapon Mastery"}, {"id": 20505, "name": "Weapon Mastery"}]	TOP	TEAL	1	[]	0	0	0	Ability_Warrior_WeaponMastery	[]	0	1	0	0	0	0	0	0	[]	15	0	6	5	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40362	40362	Mortal Strike	Warrior	Arms	TalentAbility	SpendSquare	Normal	1	30	2	0	1			[{"id": 12294, "name": "Mortal Strike"}]	TOP	TEAL	2	[40360]	0	2097152	0	Ability_Warrior_SavageBlow	[]	0	4	0	0	28	0	32	0	[]	21	0	9	6	0	0	[]	False		False	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40363	40363	Two-Handed Weapon Specialization	Warrior	Arms	Talent	SpendSquare	Normal	0	18	0	1	1			[{"id": 12163, "name": "Two-Handed Weapon Specialization"}, {"id": 12711, "name": "Two-Handed Weapon Specialization"}, {"id": 12712, "name": "Two-Handed Weapon Specialization"}]	TOP	TEAL	2	[]	0	0	0	INV_Axe_09	[]	0	1	0	0	0	0	0	0	[]	9	0	3	3	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40364	40364	Anger Management	Warrior	Arms	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 12296, "name": "Anger Management"}, {"id": 812296, "name": "Anger Management"}, {"id": 812297, "name": "Anger Management"}]	TOP	TEAL	2	[]	0	0	0	Spell_Holy_BlessingOfStamina	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Arms"]
Darkmoon	Season 10 Wildcard	40365	40365	Anticipation	Warrior	Protection	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 12297, "name": "Anticipation"}, {"id": 12750, "name": "Anticipation"}, {"id": 12751, "name": "Anticipation"}, {"id": 12752, "name": "Anticipation"}, {"id": 12753, "name": "Anticipation"}]	TOP	TEAL	3	[]	0	0	0	Spell_Nature_MirrorImage	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40366	40366	Firm Grip	Warrior	Protection	Talent	SpendSquare	Normal	0	16	0	1	1			[{"id": 12299, "name": "Firm Grip"}, {"id": 12761, "name": "Firm Grip"}, {"id": 12762, "name": "Firm Grip"}]	TOP	TEAL	4	[]	0	0	0	Ability_Warrior_ShieldGuard	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40367	40367	Improved Thunder Clap	Warrior	Protection	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 12287, "name": "Improved Thunder Clap"}, {"id": 12665, "name": "Improved Thunder Clap"}, {"id": 12666, "name": "Improved Thunder Clap"}]	TOP	TEAL	3	[]	0	0	0	Ability_ThunderClap	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40368	40368	Improved Bloodrage	Warrior	Protection	Talent	SpendSquare	Normal	0	10	0	1	1			[{"id": 12301, "name": "Improved Bloodrage"}, {"id": 12818, "name": "Improved Bloodrage"}]	TOP	TEAL	1	[]	0	0	0	Ability_Racial_BloodRage	[]	0	1	0	0	0	0	0	0	[]	0	0	0	0	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40369	40369	Incite	Warrior	Protection	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 50685, "name": "Incite"}, {"id": 50686, "name": "Incite"}, {"id": 50687, "name": "Incite"}]	TOP	TEAL	2	[]	0	0	0	Ability_Warrior_Incite	[]	0	1	0	0	0	0	0	0	[]	0	0	0	1	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	4037	4037	Infernus	Pyromancer	Incineration	Ability	SpendCircle	Normal		10	2	0	1			[{"id": 92124, "name": "Infernus"}]	TOP	TEAL	0	[]	0	270342	0	nhi_corruptionfire_Border	[]	0	0	10	0	0	0	0	0	[30651]	0	0	0	0	0	0	[]	True		False	["GetAllEntries"]
Darkmoon	Season 10 Wildcard	40370	40370	Puncture	Warrior	Protection	Talent	SpendSquare	Normal	0	18	0	1	1			[{"id": 12308, "name": "Puncture"}, {"id": 12810, "name": "Puncture"}, {"id": 12811, "name": "Puncture"}]	TOP	TEAL	3	[]	0	0	0	Ability_Warrior_Sunder	[]	0	1	0	0	0	0	0	0	[]	9	0	3	3	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40371	40371	Improved Revenge	Warrior	Protection	Talent	SpendSquare	Normal	0	12	0	1	1			[{"id": 12797, "name": "Improved Revenge"}, {"id": 12799, "name": "Improved Revenge"}]	TOP	TEAL	2	[]	0	0	0	Ability_Warrior_Revenge	[]	0	1	0	0	0	0	0	0	[]	6	0	3	2	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40372	40372	Vigilance	Warrior	Protection	TalentAbility	SpendSquare	Rare	3	30	2	0	2			[{"id": 50720, "name": "Vigilance"}]	TOP	TEAL	2	[]	0	0	0	Ability_Warrior_Vigilance	[]	0	4	0	0	28	0	26	0	[]	21	0	9	6	0	0	[]	False		False	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
Darkmoon	Season 10 Wildcard	40373	40373	Gag Order	Warrior	Protection	Talent	SpendSquare	Normal	0	22	0	1	1			[{"id": 12311, "name": "Gag Order"}, {"id": 12958, "name": "Gag Order"}]	TOP	TEAL	3	[]	0	0	0	Ability_Warrior_ShieldBash	[]	0	1	0	0	0	0	0	0	[]	12	0	6	4	0	0	[]	False		True	["GetTalentsByClass:Warrior:None", "GetTalentsByClass:Warrior:Protection"]
